match,artist,external,points,Genre,followingCount,Film,playcount,id,Story,thumbnailUrl,department,displayName,Budget,likedCount,Rotten Tomatoes,visible,enabled,level,name,Profit,followerCount,Worldwide Gross,externalContributor,likeCount
40,ed.venaglia,false,6515,Engineering,33,ed.venaglia,40,3210,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3210/avatar,Engineering,Ed Venaglia,6515,22,18,true,true,Level 4,ed.venaglia,22,69,22,false,18
2,dorothy.brown,false,2598,Marketing,0,dorothy.brown,2,5331,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5331/avatar,Marketing,Dorothy Brown,2598,2,0,true,true,Level 3,dorothy.brown,2,13,2,false,0
13,scott.crum,false,4748,Field Sales,46,scott.crum,13,5285,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5285/avatar,Field Sales,Scott Crum,4748,13,0,true,true,Level 3,scott.crum,13,35,13,false,0
50,michael.weinert,false,4137,Field Sales,57,michael.weinert,50,5835,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5835/avatar,Field Sales,Michael Weinert,4137,16,34,true,true,Level 3,michael.weinert,16,40,16,false,34
11,patricio.lugli,false,3640,Engineering,22,patricio.lugli,11,4606,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4606/avatar,Engineering,Patricio Lugli,3640,6,5,true,true,Level 3,patricio.lugli,6,22,6,false,5
50,jeanne.mickey,false,5037,Sales Engineers - US,149,jeanne.mickey,50,4595,Sales Engineers - US,https://brewspace.jiveland.com/api/core/v3/people/4595/avatar,Sales Engineers - US,Jeanne Mickey,5037,17,33,true,true,Level 4,jeanne.mickey,17,88,17,false,33
43,anita.zabel,false,1782,Support,17,anita.zabel,43,6461,Support,https://brewspace.jiveland.com/api/core/v3/people/6461/avatar,Support,Anita Zabel,1782,36,7,true,true,Level 2,anita.zabel,36,18,36,false,7
18,Patricia.Miguel,false,12739,Engineering,6,Patricia.Miguel,18,3768,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3768/avatar,Engineering,Patricia Miguel,12739,11,7,true,true,Level 5,Patricia.Miguel,11,25,11,false,7
61,david.miller,false,8331,Sales,69,david.miller,61,3229,Sales,https://brewspace.jiveland.com/api/core/v3/people/3229/avatar,Sales,David Miller,8331,34,27,true,true,Level 4,david.miller,34,70,34,false,27
69,dario.bezzina,false,5577,Sales,67,dario.bezzina,69,5789,Sales,https://brewspace.jiveland.com/api/core/v3/people/5789/avatar,Sales,Dario Bezzina,5577,25,44,true,true,Level 4,dario.bezzina,25,36,25,false,44
29,bill.krause,false,6629,Hosting,16,bill.krause,29,4102,Hosting,https://brewspace.jiveland.com/api/core/v3/people/4102/avatar,Hosting,Bill Krause,6629,25,4,true,true,Level 4,bill.krause,25,42,25,false,4
1,dennis,false,2073,Field Sales - US West,24,dennis,1,2036,Field Sales - US West,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Field Sales - US West,Dennis Deveny,2073,1,0,true,false,Level 3,dennis,1,104,1,false,0
175,paola.sandrinelli,false,521,Engineering,17,paola.sandrinelli,175,6178,Engineering,https://brewspace.jiveland.com/api/core/v3/people/6178/avatar,Engineering,Paola Sandrinelli,521,0,175,true,true,Level 2,paola.sandrinelli,0,18,0,false,175
41,chieko.higashi,false,2871,Engineering Quality Assurance,23,chieko.higashi,41,4458,Engineering Quality Assurance,https://brewspace.jiveland.com/api/core/v3/people/4458/avatar,Engineering Quality Assurance,Chieko Higashi,2871,30,11,true,true,Level 3,chieko.higashi,30,35,30,false,11
232,ben.walker,false,15978,Support,87,ben.walker,232,4695,Support,https://brewspace.jiveland.com/api/core/v3/people/4695/avatar,Support,Ben Walker,15978,131,101,true,true,Level 5,ben.walker,131,76,131,false,101
22,dan.oranen,false,4998,Engineering,43,dan.oranen,22,3329,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3329/avatar,Engineering,Dan Oranen,4998,9,13,true,true,Level 3,dan.oranen,9,51,9,false,13
197,olivia.teich,false,35757,Product Management,157,olivia.teich,197,2823,Product Management,https://brewspace.jiveland.com/api/core/v3/people/2823/avatar,Product Management,Olivia Teich,35757,89,108,true,true,Level 6,olivia.teich,89,302,89,false,108
142,erin.ehmke,false,8470,Support,65,erin.ehmke,142,5385,Support,https://brewspace.jiveland.com/api/core/v3/people/5385/avatar,Support,Erin Ehmke,8470,69,73,true,true,Level 4,erin.ehmke,69,51,69,false,73
26,mayra.rivera,false,4514,Marketing,91,mayra.rivera,26,5935,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5935/avatar,Marketing,Mayra Rivera,4514,20,6,true,true,Level 3,mayra.rivera,20,47,20,false,6
301,nimi.berman,false,18657,Professional Services,66,nimi.berman,301,2923,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/2923/avatar,Professional Services,Nimi Berman,18657,147,154,true,true,Level 5,nimi.berman,147,79,147,false,154
8,peter.lam,false,3427,IT,30,peter.lam,8,4054,IT,https://brewspace.jiveland.com/api/core/v3/people/4054/avatar,IT,Peter Lam,3427,7,1,true,true,Level 3,peter.lam,7,43,7,false,1
3,emilio.lopez,false,2139,Engineering,13,emilio.lopez,3,5733,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5733/avatar,Engineering,Emilio Lopez,2139,0,3,true,true,Level 3,emilio.lopez,0,12,0,false,3
80,adam.fradley,false,4334,Hosting,39,adam.fradley,80,5787,Hosting,https://brewspace.jiveland.com/api/core/v3/people/5787/avatar,Hosting,Adam Fradley,4334,64,16,true,true,Level 3,adam.fradley,64,38,64,false,16
43,uma.adusumilli,false,5850,Engineering,51,uma.adusumilli,43,4391,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4391/avatar,Engineering,Uma Adusumilli,5850,18,25,true,true,Level 4,uma.adusumilli,18,46,18,false,25
189,sergio.degregorio,false,6795,Inside Sales,126,sergio.degregorio,189,5531,Inside Sales,https://brewspace.jiveland.com/api/core/v3/people/5531/avatar,Inside Sales,Sergio De Gregorio,6795,59,130,true,true,Level 4,sergio.degregorio,59,63,59,false,130
256,kathryn.everest,false,21578,Strategy,89,kathryn.everest,256,2721,Strategy,https://brewspace.jiveland.com/api/core/v3/people/2721/avatar,Strategy,Kathryn Everest,21578,176,80,true,true,Level 5,kathryn.everest,176,198,176,false,80
6,andrea.panayides,false,4462,Marketing,117,andrea.panayides,6,5046,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5046/avatar,Marketing,Andrea Panayides,4462,4,2,true,true,Level 3,andrea.panayides,4,74,4,false,2
126,dorothy,false,10930,Strategy,56,dorothy,126,2079,Strategy,https://brewspace.jiveland.com/api/core/v3/people/2079/avatar,Strategy,Dorothy Toppercer,10930,85,41,true,true,Level 4,dorothy,85,125,85,false,41
443,tim.zonca,false,31385,Product Marketing,228,tim.zonca,443,3362,Product Marketing,https://brewspace.jiveland.com/api/core/v3/people/3362/avatar,Product Marketing,Tim Zonca,31385,183,260,true,true,Level 6,tim.zonca,183,277,183,false,260
8,carolina.roncaglia,false,3140,Engineering,47,carolina.roncaglia,8,2821,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2821/avatar,Engineering,Carolina Roncaglia,3140,2,6,true,true,Level 3,carolina.roncaglia,2,45,2,false,6
176,darin.hafer,false,8898,Professional Services,26,darin.hafer,176,4658,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/4658/avatar,Professional Services,Darin Hafer,8898,105,71,true,true,Level 4,darin.hafer,105,43,105,false,71
2,david.brooks,false,3733,Sales Engineers - US,56,david.brooks,2,3912,Sales Engineers - US,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Sales Engineers - US,David Brooks,3733,1,1,true,false,Level 3,david.brooks,1,63,1,false,1
22,kevin.armstrong,false,2213,Sales,48,kevin.armstrong,22,6176,Sales,https://brewspace.jiveland.com/api/core/v3/people/6176/avatar,Sales,Kevin Armstrong,2213,4,18,true,true,Level 3,kevin.armstrong,4,38,4,false,18
1,tatsuro.alpert,false,1213,Support,54,tatsuro.alpert,1,4254,Support,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Support,Tatsuro Alpert,1213,1,0,true,false,Level 2,tatsuro.alpert,1,47,1,false,0
80,ketu.shah,false,15411,Solution Enablement,75,ketu.shah,80,4300,Solution Enablement,https://brewspace.jiveland.com/api/core/v3/people/4300/avatar,Solution Enablement,Ketu Shah,15411,44,36,true,true,Level 5,ketu.shah,44,87,44,false,36
551,mark.vo,false,16017,Engineering,52,mark.vo,551,5181,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5181/avatar,Engineering,Mark Vo,16017,156,395,true,true,Level 5,mark.vo,156,85,156,false,395
6,nicholas.erb,false,2466,Field Sales,14,nicholas.erb,6,5933,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5933/avatar,Field Sales,Nicholas Erb,2466,5,1,true,true,Level 3,nicholas.erb,5,17,5,false,1
42,amir.schwartz,false,7839,Enterprise Solutions,41,amir.schwartz,42,4052,Enterprise Solutions,https://brewspace.jiveland.com/api/core/v3/people/4052/avatar,Enterprise Solutions,Amir Schwartz,7839,20,22,true,true,Level 4,amir.schwartz,20,49,20,false,22
1089,gia.lyons,false,77256,Marketing,319,gia.lyons,1089,2638,Marketing,https://brewspace.jiveland.com/api/core/v3/people/2638/avatar,Marketing,Gia Lyons,77256,503,586,true,true,Level 7,gia.lyons,503,558,503,false,586
12,kevin.lee,false,2767,HR,73,kevin.lee,12,5044,HR,https://brewspace.jiveland.com/api/core/v3/people/5044/avatar,HR,Kevin Lee,2767,6,6,true,true,Level 3,kevin.lee,6,52,6,false,6
16,chris.sauer,false,8390,Engineering,138,chris.sauer,16,4591,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4591/avatar,Engineering,Chris Sauer,8390,11,5,true,true,Level 4,chris.sauer,11,78,11,false,5
315,michael.ortiz,false,10850,Hosting,156,michael.ortiz,315,5246,Hosting,https://brewspace.jiveland.com/api/core/v3/people/5246/avatar,Hosting,Michael Ortiz,10850,111,204,true,true,Level 4,michael.ortiz,111,89,111,false,204
58,don.forbes,false,5545,Hosting,28,don.forbes,58,3829,Hosting,https://brewspace.jiveland.com/api/core/v3/people/3829/avatar,Hosting,Don Forbes,5545,35,23,true,true,Level 4,don.forbes,35,50,35,false,23
278,taylor.gorman,false,9989,Solution Enablement,88,taylor.gorman,278,5583,Solution Enablement,https://brewspace.jiveland.com/api/core/v3/people/5583/avatar,Solution Enablement,Taylor Gorman,9989,30,248,true,true,Level 4,taylor.gorman,30,59,30,false,248
89,matthew.spera,false,5927,Engineering,69,matthew.spera,89,4702,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4702/avatar,Engineering,Matt Spera,5927,39,50,true,true,Level 4,matthew.spera,39,54,39,false,50
52,tara.panu,false,7319,Marketing,36,tara.panu,52,4691,Marketing,https://brewspace.jiveland.com/api/core/v3/people/4691/avatar,Marketing,Tara Panu,7319,20,32,true,true,Level 4,tara.panu,20,60,20,false,32
53,leigh.pankonien,false,6235,Marketing,13,leigh.pankonien,53,5548,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5548/avatar,Marketing,Leigh Pankonien,6235,30,23,true,true,Level 4,leigh.pankonien,30,20,30,false,23
46,nathan.olson,false,3812,Marketing,48,nathan.olson,46,5885,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5885/avatar,Marketing,Nathan Olson,3812,13,33,true,true,Level 3,nathan.olson,13,29,13,false,33
371,suzame.tong,false,32438,Marketing,224,suzame.tong,371,2738,Marketing,https://brewspace.jiveland.com/api/core/v3/people/2738/avatar,Marketing,Suzame Tong,32438,194,177,true,true,Level 6,suzame.tong,194,204,194,false,177
2,daniel.kazak,false,1310,Engineering,5,daniel.kazak,2,4252,Engineering,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Engineering,Daniel Kazak,1310,2,0,true,false,Level 2,daniel.kazak,2,26,2,false,0
29,nathan.howard,false,4463,Support,34,nathan.howard,29,5648,Support,https://brewspace.jiveland.com/api/core/v3/people/5648/avatar,Support,Nathan Howard,4463,20,9,true,true,Level 3,nathan.howard,20,36,20,false,9
129,emerald.ressler,false,3529,Support,50,emerald.ressler,129,5446,Support,https://brewspace.jiveland.com/api/core/v3/people/5446/avatar,Support,Emerald Ressler,3529,58,71,true,true,Level 3,emerald.ressler,58,45,58,false,71
52,patrick.stoneburner,false,7506,Support,76,patrick.stoneburner,52,4600,Support,https://brewspace.jiveland.com/api/core/v3/people/4600/avatar,Support,Patrick Stoneburner,7506,36,16,true,true,Level 4,patrick.stoneburner,36,54,36,false,16
159,john.toker,false,7573,Strategy,110,john.toker,159,4554,Strategy,https://brewspace.jiveland.com/api/core/v3/people/4554/avatar,Strategy,John Toker,7573,77,82,true,true,Level 4,john.toker,77,100,77,false,82
21,ric.goell,false,9158,Engineering,23,ric.goell,21,5209,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5209/avatar,Engineering,Ric Goell,9158,19,2,true,true,Level 4,ric.goell,19,58,19,false,2
19,jeff.brandt,false,4064,Infrastructure Engineering,14,jeff.brandt,19,5344,Infrastructure Engineering,https://brewspace.jiveland.com/api/core/v3/people/5344/avatar,Infrastructure Engineering,Jeff Brandt,4064,16,3,true,true,Level 3,jeff.brandt,16,28,16,false,3
110,neil.heassler,false,6593,Support,33,neil.heassler,110,5298,Support,https://brewspace.jiveland.com/api/core/v3/people/5298/avatar,Support,Neil Heassler,6593,72,38,true,true,Level 4,neil.heassler,72,36,72,false,38
87,iain.goodridge,false,6544,Marketing,30,iain.goodridge,87,5883,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5883/avatar,Marketing,Iain Goodridge,6544,54,33,true,true,Level 4,iain.goodridge,54,29,54,false,33
127,matthew.tervo,false,5923,Support,31,matthew.tervo,127,4700,Support,https://brewspace.jiveland.com/api/core/v3/people/4700/avatar,Support,Matthew Tervo,5923,44,83,true,true,Level 4,matthew.tervo,44,43,44,false,83
6,jennifer.vanni,false,4876,Finance,28,jennifer.vanni,6,5581,Finance,https://brewspace.jiveland.com/api/core/v3/people/5581/avatar,Finance,Jennifer Vanni,4876,5,1,true,true,Level 3,jennifer.vanni,5,28,5,false,1
57,trevor.whitlock,false,4163,Engineering,85,trevor.whitlock,57,5107,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5107/avatar,Engineering,Trevor Whitlock,4163,9,48,true,true,Level 3,trevor.whitlock,9,52,9,false,48
9,charles.dunn,false,4705,Inside Sales,131,charles.dunn,9,4719,Inside Sales,https://brewspace.jiveland.com/api/core/v3/people/4719/avatar,Inside Sales,Charles Dunn,4705,4,5,true,true,Level 3,charles.dunn,4,54,4,false,5
69,jonathan.kaiser,false,4506,Professional Services,81,jonathan.kaiser,69,5646,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/5646/avatar,Professional Services,Jonathan Kaiser,4506,30,39,true,true,Level 3,jonathan.kaiser,30,50,30,false,39
9,tom.cohen,false,2140,Enterprise Solutions,10,tom.cohen,9,5409,Enterprise Solutions,https://brewspace.jiveland.com/api/core/v3/people/5409/avatar,Enterprise Solutions,Tom Cohen,2140,4,5,true,true,Level 3,tom.cohen,4,9,4,false,5
1,richard.paul,false,3661,Professional Services,69,richard.paul,1,2779,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Professional Services,Richard Paul,3661,1,0,true,false,Level 3,richard.paul,1,55,1,false,0
1,dana.harduf,false,494,HR,9,dana.harduf,1,4067,HR,https://brewspace.jiveland.com/api/core/v3/people/4067/avatar,HR,Dana Harduf,494,1,0,true,true,Level 1,dana.harduf,1,23,1,false,0
88,amanda.pires,false,10233,Marketing,67,amanda.pires,88,5196,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5196/avatar,Marketing,Amanda Pires,10233,88,0,true,true,Level 4,amanda.pires,88,123,88,false,0
34,megan.smith,false,1584,HR,17,megan.smith,34,5948,HR,https://brewspace.jiveland.com/api/core/v3/people/5948/avatar,HR,Megan Smith,1584,10,24,true,true,Level 2,megan.smith,10,11,10,false,24
25,arthur.michel,false,6764,Services Management,88,arthur.michel,25,3477,Services Management,https://brewspace.jiveland.com/api/core/v3/people/3477/avatar,Services Management,Arthur Michel,6764,14,11,true,true,Level 4,arthur.michel,14,92,14,false,11
269,sherry.zhou,false,2106,Engineering,22,sherry.zhou,269,5498,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5498/avatar,Engineering,Sherry Zhou,2106,5,264,true,true,Level 3,sherry.zhou,5,20,5,false,264
4,angel.white,false,147,Marketing,6,angel.white,4,6472,Marketing,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Marketing,Angel White,147,4,0,true,false,Level 1,angel.white,4,6,4,false,0
170,cristina.vetere,false,14821,Marketing,83,cristina.vetere,170,5342,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5342/avatar,Marketing,Cristina Vetere,14821,96,74,true,true,Level 5,cristina.vetere,96,83,96,false,74
196,Melanie.Jennings,false,15110,Engineering,294,Melanie.Jennings,196,3577,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3577/avatar,Engineering,Melanie Jennings,15110,99,97,true,true,Level 5,Melanie.Jennings,99,180,99,false,97
4,fernando.de.allende,false,3813,Field Sales,34,fernando.de.allende,4,4652,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/4652/avatar,Field Sales,Fernando De Allende,3813,3,1,true,true,Level 3,fernando.de.allende,3,46,3,false,1
188,katie.rhodes,false,7302,Marketing,85,katie.rhodes,188,5307,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5307/avatar,Marketing,Katie Rhodes,7302,60,128,true,true,Level 4,katie.rhodes,60,70,60,false,128
243,jeremy.grant,false,20908,Engineering,131,jeremy.grant,243,2879,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2879/avatar,Engineering,Jeremy Grant,20908,93,150,true,true,Level 5,jeremy.grant,93,141,93,false,150
39,andy.quick,false,1644,Engineering,27,andy.quick,39,5881,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5881/avatar,Engineering,Andy Quick,1644,18,21,true,true,Level 2,andy.quick,18,22,18,false,21
155,jennifer.loveday,false,3665,Hosting,56,jennifer.loveday,155,6135,Hosting,https://brewspace.jiveland.com/api/core/v3/people/6135/avatar,Hosting,Jennifer Loveday,3665,62,93,true,true,Level 3,jennifer.loveday,62,39,62,false,93
18,john.reynolds,false,472,Professional Services,0,john.reynolds,18,6170,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/6170/avatar,Professional Services,John Reynolds,472,1,17,true,true,Level 1,john.reynolds,1,2,1,false,17
3,meganc,false,8440,Engineering,43,meganc,3,2047,Engineering,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Engineering,Megan Chinburg,8440,3,0,true,false,Level 4,meganc,3,87,3,false,0
14,ken.brumer,false,2943,Engineering,62,ken.brumer,14,2979,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2979/avatar,Engineering,Ken Brumer,2943,12,2,true,true,Level 3,ken.brumer,12,40,12,false,2
122,manoj.chaudhary,false,10005,Engineering,68,manoj.chaudhary,122,5396,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5396/avatar,Engineering,Manoj Chaudhary,10005,35,87,true,true,Level 4,manoj.chaudhary,35,66,35,false,87
9,ella.rorman,false,1630,Enterprise Solutions,7,ella.rorman,9,5407,Enterprise Solutions,https://brewspace.jiveland.com/api/core/v3/people/5407/avatar,Enterprise Solutions,Ella Rorman,1630,5,4,true,true,Level 2,ella.rorman,5,13,5,false,4
136,alex.burkoff,false,5948,Engineering,47,alex.burkoff,136,5105,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5105/avatar,Engineering,Alex Burkoff,5948,52,84,true,true,Level 4,alex.burkoff,52,39,52,false,84
1,daniela.ojeda,false,2200,Engineering,36,daniela.ojeda,1,2677,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2677/avatar,Engineering,Daniela Ojeda,2200,0,1,true,true,Level 3,daniela.ojeda,0,31,0,false,1
51,david.yee,false,4577,None,106,david.yee,51,3138,None,https://brewspace.jiveland.com/api/core/v3/people/3138/avatar,None,David Yee,4577,22,29,true,true,Level 3,david.yee,22,72,22,false,29
4,timothy.ramberg,false,2577,Alliances,35,timothy.ramberg,4,5598,Alliances,https://brewspace.jiveland.com/api/core/v3/people/5598/avatar,Alliances,Timothy Ramberg,2577,1,3,true,true,Level 3,timothy.ramberg,1,28,1,false,3
3,maximiliano.lagos,false,1900,Engineering,15,maximiliano.lagos,3,4752,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4752/avatar,Engineering,Maximiliano Lagos,1900,2,1,true,true,Level 2,maximiliano.lagos,2,19,2,false,1
22,arthur.teplitzki,false,3498,Engineering,34,arthur.teplitzki,22,3979,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3979/avatar,Engineering,Arthur Teplitzki,3498,7,15,true,true,Level 3,arthur.teplitzki,7,43,7,false,15
21,michelle.gantt,false,11171,Solution Enablement,90,michelle.gantt,21,4267,Solution Enablement,https://brewspace.jiveland.com/api/core/v3/people/4267/avatar,Solution Enablement,Michelle Gantt,11171,15,6,true,true,Level 4,michelle.gantt,15,71,15,false,6
110,greg.seybold,false,3240,Support,36,greg.seybold,110,5946,Support,https://brewspace.jiveland.com/api/core/v3/people/5946/avatar,Support,Greg Seybold,3240,44,66,true,true,Level 3,greg.seybold,44,30,44,false,66
48,owen.killmister,false,3635,Support,31,owen.killmister,48,5744,Support,https://brewspace.jiveland.com/api/core/v3/people/5744/avatar,Support,Owen Killmister,3635,22,26,true,true,Level 3,owen.killmister,22,30,22,false,26
454,clara.liang,false,27997,Product Management,189,clara.liang,454,5205,Product Management,https://brewspace.jiveland.com/api/core/v3/people/5205/avatar,Product Management,Clara Liang,27997,217,237,true,true,Level 6,clara.liang,217,192,217,false,237
337,susan.ridgeon,false,9256,Support,85,susan.ridgeon,337,5496,Support,https://brewspace.jiveland.com/api/core/v3/people/5496/avatar,Support,Susan Ridgeon,9256,164,173,true,true,Level 4,susan.ridgeon,164,64,164,false,173
196,jeff.baldwin,false,9510,Finance,114,jeff.baldwin,196,4550,Finance,https://brewspace.jiveland.com/api/core/v3/people/4550/avatar,Finance,Jeff Baldwin,9510,123,73,true,true,Level 4,jeff.baldwin,123,72,123,false,73
104,christy.schoon,false,5905,Strategy,77,christy.schoon,104,5709,Strategy,https://brewspace.jiveland.com/api/core/v3/people/5709/avatar,Strategy,Christy Schoon,5905,55,49,true,true,Level 4,christy.schoon,55,56,55,false,49
2,phong.tran,false,2441,Hosting,26,phong.tran,2,5092,Hosting,https://brewspace.jiveland.com/api/core/v3/people/5092/avatar,Hosting,Phong Tran,2441,2,0,true,true,Level 3,phong.tran,2,20,2,false,0
3,kristina.johansson,false,5395,Marketing,111,kristina.johansson,3,2530,Marketing,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Marketing,Kristina Johansson,5395,3,0,true,false,Level 4,kristina.johansson,3,145,3,false,0
3,gael.bertin,false,3694,Field Sales - Europe,50,gael.bertin,3,5507,Field Sales - Europe,https://brewspace.jiveland.com/api/core/v3/people/5507/avatar,Field Sales - Europe,Gael Bertin,3694,3,0,true,true,Level 3,gael.bertin,3,37,3,false,0
109,murali.ponnuraj,false,8256,Engineering,74,murali.ponnuraj,109,3071,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3071/avatar,Engineering,Murali Ponnuraj,8256,69,40,true,true,Level 4,murali.ponnuraj,69,77,69,false,40
246,martin.holmes,false,8102,Support,93,martin.holmes,246,5340,Support,https://brewspace.jiveland.com/api/core/v3/people/5340/avatar,Support,Martin Holmes,8102,99,147,true,true,Level 4,martin.holmes,99,68,99,false,147
139,Josh.Leckbee,false,10002,Support,40,Josh.Leckbee,139,3575,Support,https://brewspace.jiveland.com/api/core/v3/people/3575/avatar,Support,Josh Leckbee,10002,43,96,true,true,Level 4,Josh.Leckbee,43,77,43,false,96
21,mike.vanbijlevelt,false,2679,Field Sales,89,mike.vanbijlevelt,21,5798,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5798/avatar,Field Sales,Mike Van Bijlevelt,2679,7,14,true,true,Level 3,mike.vanbijlevelt,7,53,7,false,14
41,frank.davalos,false,3826,Support,33,frank.davalos,41,4615,Support,https://brewspace.jiveland.com/api/core/v3/people/4615/avatar,Support,Frank Davalos,3826,18,23,true,true,Level 3,frank.davalos,18,37,18,false,23
134,william.davison,false,9192,Engineering,67,william.davison,134,4650,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4650/avatar,Engineering,William Davison,9192,100,34,true,true,Level 4,william.davison,100,51,100,false,34
1,daniel.kwasnick,false,2690,Engineering,33,daniel.kwasnick,1,5898,Engineering,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Engineering,Daniel Kwasnick,2690,1,0,true,false,Level 3,daniel.kwasnick,1,24,1,false,0
2,todd.howitt,false,1920,Engineering,30,todd.howitt,2,5607,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5607/avatar,Engineering,Todd Howitt,1920,2,0,true,true,Level 2,todd.howitt,2,24,2,false,0
175,troy.unverdruss,false,5490,Engineering,41,troy.unverdruss,175,5103,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5103/avatar,Engineering,Troy Unverdruss,5490,110,65,true,true,Level 4,troy.unverdruss,110,35,110,false,65
52,keshila.vallot,false,8621,Product Marketing,68,keshila.vallot,52,5405,Product Marketing,https://brewspace.jiveland.com/api/core/v3/people/5405/avatar,Product Marketing,Keshila Vallot,8621,22,30,true,true,Level 4,keshila.vallot,22,68,22,false,30
61,stuart.marshall,false,6656,Marketing,88,stuart.marshall,61,4211,Marketing,https://brewspace.jiveland.com/api/core/v3/people/4211/avatar,Marketing,Stuart Marshall,6656,36,25,true,true,Level 4,stuart.marshall,36,72,36,false,25
50,sagi.eliyahu,false,10442,Enterprise Solutions,39,sagi.eliyahu,50,3977,Enterprise Solutions,https://brewspace.jiveland.com/api/core/v3/people/3977/avatar,Enterprise Solutions,Sagi Eliyahu,10442,22,28,true,true,Level 4,sagi.eliyahu,22,81,22,false,28
11,paul.conroy,false,3417,Sales Engineers,51,paul.conroy,11,5203,Sales Engineers,https://brewspace.jiveland.com/api/core/v3/people/5203/avatar,Sales Engineers,Paul Conroy,3417,3,8,true,true,Level 3,paul.conroy,3,41,3,false,8
121,dallas.thompson,false,9417,Field Sales,43,dallas.thompson,121,5707,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5707/avatar,Field Sales,Dallas Thompson,9417,59,62,true,true,Level 4,dallas.thompson,59,35,59,false,62
18,david.kramer,false,4315,Infrastructure Engineering,45,david.kramer,18,5944,Infrastructure Engineering,https://brewspace.jiveland.com/api/core/v3/people/5944/avatar,Infrastructure Engineering,David Kramer,4315,13,5,true,true,Level 3,david.kramer,13,35,13,false,5
506,tyler.whitesides,false,39120,Solution Enablement,579,tyler.whitesides,506,3675,Solution Enablement,https://brewspace.jiveland.com/api/core/v3/people/3675/avatar,Solution Enablement,Tyler Whitesides,39120,149,357,true,true,Level 6,tyler.whitesides,149,281,149,false,357
46,andy.huntsman,false,3125,Professional Services,41,andy.huntsman,46,4613,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/4613/avatar,Professional Services,Andy Huntsman,3125,16,30,true,true,Level 3,andy.huntsman,16,35,16,false,30
80,kenny.tucker,false,8834,Corporate,106,kenny.tucker,80,2875,Corporate,https://brewspace.jiveland.com/api/core/v3/people/2875/avatar,Corporate,Kenny Tucker,8834,20,60,true,true,Level 4,kenny.tucker,20,164,20,false,60
